Age,Gender,Blink_Rate,Eye_Closure_Duration,Yawning_Count,Heart_Rate,Head_Tilt_Angle,Steering_Variation,Reaction_Time,Sleep_Hours_Last_Night,Drowsy
22,Male,16,,4,101.0,21.304879086905228,0.8648526157102298,1.5982967155814554,6.955927619391606,0
45,F,13,30.871799406418475,0,102.0,16.239477532422743,1.3539798095835844,0.32184628204151905,5.586854883183717,0
31,Female,12,28.649589701336872,6,98.0,7.071427652932835,0.5212019228046632,1.3411347006285024,5.586234336558852,0
22,Male,33,36.51888621843123,4,93.0,6.861733838063364,0.11833271238802126,1.2056117695564128,8.711042952101712,0
50,F,16,9.984344019611822,1,78.0,22.570150487291148,1.0739055202288075,,7.595407961662882,0
58,Female,13,56.15104823507227,4,87.0,21.022677483224967,0.3534191551300957,1.7168645535785962,3.7922361947867755,0
36,F,22,39.41031377035328,7,86.0,19.07771680977576,0.3159253828077737,,4.844640096951307,0
39,Male,29,15.118817368599982,0,109.0,10.369797568413313,1.489466691343712,1.3674909777168682,7.810162862552013,0
22,Female,26,35.94195795705646,5,85.0,21.81262711868727,0.47348535904656985,1.5395271795469236,2.51253265732848,0
19,Female,36,12.32910782081564,2,70.0,6.172253084775697,0.3852748633959976,0.5476923900157745,4.247307188936293,0
47,Female,48,5.965399465707167,4,108.0,0.6063479454790549,0.36737658739808055,1.8566577885937856,4.37798105040507,0
64,F,26,,1,94.0,10.819248961998579,0.6772949561013918,1.4024580151262878,4.731737428528628,0
56,F,35,40.666583802857026,7,79.0,22.988132304325724,0.6731849567786053,1.0420712050972962,3.81395884898958,0
21,Male,35,37.10331205418785,3,71.0,14.280675380949564,0.9854993016497258,0.5475948812865513,6.493296833818244,0
50,M,13,15.091576239801268,2,87.0,5.735893767500802,0.2450941669728102,1.4289740483181887,4.765376055766885,0
30,Female,20,38.18864221721219,3,61.0,16.270532567530644,0.9896228738456492,0.3740906133727854,5.795780665632257,0
37,Female,39,8.10810175084859,1,60.0,18.624642123201276,0.7350860595967331,0.775545863173883,3.908148008618802,0
24,Male,12,38.50810955645573,0,68.0,13.758445693015675,0.3907157307592575,1.232806864586119,8.029183197904022,0
32,Female,20,35.470936050919036,5,81.0,21.064950591040922,1.1895094783506404,1.362971279780922,3.4404024368459085,0
40,F,12,41.03901569615047,6,99.0,14.80931479793344,0.7636880725844014,0.23119432311859822,8.141214567280327,0
31,F,21,54.25115831638166,0,86.0,2.4005147178531305,1.1038857377598592,0.21585797655586675,3.2536338055755927,0
40,Female,10,51.76969578817451,5,68.0,20.23862709788067,1.3887974046437814,0.40063082062251537,4.590908766727308,0
36,Female,13,58.93598053593963,6,66.0,3.6589049999609715,0.594766696507057,1.5829922442773716,7.454134008569625,0
46,F,23,58.69325681151163,2,95.0,22.068879092095134,1.35706622752625,1.2207845265484154,5.448587726001479,0
37,Female,10,47.477583135556394,4,107.0,13.046125431602595,0.3804780771851618,1.2951449620619055,3.6603762716740755,1
46,F,23,57.60307921977504,4,97.0,18.296668190577922,0.4109825984096186,1.2861724298375845,6.643972991665162,0
41,M,22,52.70061372390116,7,109.0,24.302372795638156,1.0291765871799536,0.26627108986051035,2.893702876867072,0
35,M,22,45.01703474422351,3,61.0,10.798578589713609,0.24368434443292042,0.5101030629416035,3.507088380241123,1
27,Female,33,9.146134005406536,0,102.0,11.493046099445742,0.7366920129933062,1.5101593903233659,3.7971323143665563,0
58,Female,24,7.697743854843827,7,64.0,20.646146929818492,0.39936518485228356,1.3622925341011884,6.091178271624941,1
25,Female,26,51.06797621281736,4,,2.755943886496326,0.8991988805217012,1.0015222553279024,5.86567127248998,0
43,F,21,31.931072182943407,7,96.0,0.6924724275891248,1.229551500341968,0.23671917388933908,5.636788199651754,0
46,M,39,49.80336764062065,5,94.0,15.107913533990494,0.1593942437446602,0.9503199873483561,2.6818505387445395,1
27,M,31,22.210504886037064,6,67.0,4.187994497201916,0.6786340263892995,0.6463175109280463,7.460780304586559,0
34,Male,32,26.870742207765705,4,102.0,6.393455693586142,1.1229416602578646,1.4550846361619456,2.9224972336883046,1
19,Male,35,43.51026965565625,0,62.0,24.40699797333193,0.5791560239482767,1.684418455351606,8.57125227627926,1
23,Female,23,55.342970531265124,0,62.0,16.328701182882703,0.1583884736364738,1.1068518390829765,2.456512823573111,0
22,F,21,9.826881096338727,1,60.0,21.394066948377873,0.9279324393588279,0.9263460683272586,8.159740363648329,0
45,Female,81,52.381297954903346,6,83.0,22.444776147927715,0.26823032961616766,0.6914762849062999,4.084430387883988,1
58,M,13,48.61569986836509,3,104.0,3.033750638319779,0.6178875835410617,0.3666993618980705,6.898804039327382,0
22,Female,36,22.354659890142006,7,89.0,23.194437954184053,1.4867464637137688,0.8691469718856986,4.332521291173968,0
35,Female,23,24.536913777235778,6,101.0,21.662979671336725,0.6572279563267691,1.4204576336221995,7.040101804960258,0
43,M,28,7.5553812472050295,7,85.0,1.1335658981584062,1.2799997247884438,1.3989397325734618,5.368036524363736,1
37,M,38,5.865733611419489,0,97.0,24.43019050809281,1.3037287281269248,0.9429995295677869,5.687426563134929,0
58,M,22,31.2353369496751,6,102.0,11.45792375611894,0.4679636372861564,1.9387610859230326,7.015040875095072,0
44,M,34,10.25468050235208,1,99.0,24.36221030877568,0.9337069718047991,1.8921345805392702,2.9349859550490427,0
29,Male,39,15.670099792836716,6,102.0,20.596361338591993,1.4264421294174385,1.776171390132788,3.8644202964815677,1
24,F,32,51.572195973966494,0,97.0,11.003354927145507,0.9488656828445137,0.9844367662424085,7.8852193621913385,0
20,F,27,36.406561518774886,2,,12.78893582931214,1.2385560687786135,1.54375781753718,7.528687614989128,0
27,M,20,39.849784049636234,5,109.0,6.877437799372263,0.7475880923782598,1.8721996694984295,8.932079361317024,0
51,F,37,15.311363195755602,5,62.0,12.172995137250942,1.1070583608416398,,2.1606955509868593,0
42,F,15,50.57639924499307,2,72.0,2.6873093327867608,0.1305927907186562,0.7683691221994635,2.9953008266323926,0
52,F,18,52.738887484186115,2,95.0,22.715876265409847,1.2024628419371797,0.3224143859802232,4.361207652425802,0
33,F,21,33.78301765421739,7,100.0,17.830302449570233,1.0405892067021743,1.9244223886398018,6.8537856397755705,0
19,M,28,55.19067745332629,7,107.0,20.130168097629138,0.6023882396485132,1.9863671161968792,4.208807274046595,0
41,Female,23,51.46557437250199,0,71.0,13.278055307439349,0.6837802745573001,1.448553918762502,4.421760790018333,0
27,Female,24,45.22282971709409,7,79.0,3.1408470478233363,0.557259469499996,0.7676353804547706,3.592057863038318,0
55,Female,20,45.374175363149575,4,98.0,13.431116289266443,0.8340012200804663,1.7570516956977342,8.36715011892344,0
39,Male,15,10.79664106729748,4,103.0,8.23015647066362,0.25214588787091213,1.9162180044598258,5.832881761063263,1
43,F,23,19.895982073261617,2,67.0,0.25264505813439586,1.2828809138321782,1.1115972437406776,3.1177891868534005,0
60,M,12,8.676597089972184,3,106.0,15.37589482589789,0.7692751498792396,0.7609686918334269,6.075470294599312,1
56,M,28,5.477466507446977,5,61.0,21.34123060600594,0.16034304966295865,0.931447539247336,3.1165493005395004,0
44,Male,29,13.707024226115058,1,70.0,17.763801461196195,0.8741464371997325,0.33292653159853314,3.9029409132034467,0
46,M,34,53.4267950455817,2,80.0,5.588309687692791,1.4027239900666342,1.2182024781181489,6.872722815460299,0
64,Female,20,18.193073246982834,5,96.0,20.478329959127436,0.22244470849056713,0.8819362829503785,7.307258994343982,0
55,Male,38,58.35846794254469,1,65.0,7.737487097430123,0.2724695915140877,1.7921731530888085,5.031599495855524,0
37,M,33,37.85100497586634,6,78.0,5.46213618099318,0.6420565962675853,0.6959942127211597,3.1702107091079847,0
44,Male,26,18.04921681990797,1,89.0,24.028544702448123,1.1298739650287652,0.2150666003408826,3.4807236639096493,0
58,Male,38,32.342194191631705,2,105.0,0.41492957087440885,0.9464707119054855,1.5268926324420404,5.777242893494753,0
37,M,37,17.050215248506348,4,98.0,4.189228427198269,0.7411432864644267,0.21333503214073732,6.122588323856521,0
61,Female,36,59.118545700030566,3,103.0,11.675025822014748,1.4898442473127795,1.1827479884432543,8.080451948591945,1
36,M,26,51.59957411477301,5,108.0,4.176730147953248,0.3601105964169178,0.526266120810783,3.8769704435171373,0
37,F,32,6.443133383028101,2,95.0,4.171737562092556,1.250459512893525,,6.283948725503541,0
52,F,12,57.12768173071091,1,79.0,15.858707783340787,0.2733717312573314,0.5561916896919396,2.018558444056024,0
64,M,23,44.6585809016588,7,69.0,20.475753042631315,0.3514498367869059,1.1033788081868574,5.298715436044543,1
19,Female,36,9.530968861170308,5,83.0,16.54043624322203,0.5136219718029192,0.8031239659277292,4.786735214888196,0
47,F,16,41.885076047954506,0,92.0,2.536305125403457,1.3223340064178097,0.5285988169447513,2.841046571844166,0
51,F,34,40.5809683881127,6,88.0,22.384461827868062,0.7218880209074781,,8.238666392334512,0
39,M,28,17.033381019417092,7,89.0,23.06869587843713,0.6540995758131485,0.34799355285607064,2.756413928904706,0
20,M,12,46.71456850041666,0,95.0,7.025063670985526,0.7870161078024615,1.8940452299005393,3.8581632086126203,0
23,M,11,9.788558682213193,5,104.0,13.827813479349413,0.9832688649040915,1.600633212984657,7.137924190218464,0
32,Male,35,31.919484967718628,5,65.0,12.1309154244114,0.6928918352407181,1.848561724303533,3.2651333054417915,0
44,Male,26,5.5457763939698355,1,106.0,16.705618158925848,1.4475443638924852,0.27644106142079045,2.537404937718561,0
27,Male,18,58.28056188921105,7,73.0,24.448660306336468,0.2894786737802646,0.20385147067606318,8.785470595862733,1
26,M,31,46.335999747730014,2,62.0,24.659508656001496,0.7659328259881277,0.8442710194466405,4.0547574974514236,0
50,Female,15,13.73686418878108,7,83.0,12.728608148929164,0.6816062813495946,1.3100249691023544,2.42484571827541,1
49,F,33,23.792072197320564,4,78.0,2.2987415619766525,1.0697895448968355,0.6399119982805517,2.9872740782323417,0
23,Male,36,13.830930779449696,2,97.0,8.361813168221065,1.448316704343091,1.1887864009441695,3.5571935050134464,0
58,Female,30,47.16396052711231,3,93.0,10.3391622882128,0.5037780241672302,1.2908029317276823,8.708731207231434,1
53,M,18,8.239297898524335,5,68.0,13.36583407156474,1.437457105472068,0.4729285905788413,2.1126691787604717,1
19,Male,36,51.22236605600428,0,89.0,24.009259267147517,1.2587794849356917,1.5839703482233705,7.549552822568609,0
46,M,14,56.82079863596514,1,91.0,6.560438256203771,1.2346690766205481,1.8854464614512907,7.466409828222644,1
21,Female,11,42.21453685434649,7,72.0,13.417192956164312,0.20230632945019236,1.3522299198948469,5.497425358487249,0
18,Male,31,16.713099750078882,4,77.0,7.276193628293437,1.4168168336980584,1.9061278056016513,8.53030168288877,0
36,Male,24,24.804955269745292,6,103.0,22.986546549315577,1.274498985029559,0.6430408277681482,2.094033491193454,1
43,Male,18,31.24819311449122,2,81.0,24.748942399098254,1.0584163741916564,0.26572617363125495,5.4664394354120605,0
42,Male,28,38.254362471123954,3,63.0,21.768481662261728,0.27900293450950675,0.6453840623100318,3.774225767791121,1
27,Female,19,41.77646993964281,7,82.0,8.468589799377451,0.6880521629905724,1.366600241464477,7.333506495925116,0
32,Male,13,35.481809342538554,2,66.0,6.947100559097977,1.2763195582083746,1.275742857602785,3.2127153657351997,0
39,F,19,24.322265645202066,6,103.0,10.779265268689048,0.7125439272174959,,8.12553309118131,1
38,F,36,54.000450431069666,3,70.0,18.689401541555874,0.7110372359602609,0.9344851303058381,4.838332101733695,1
39,M,17,9.476563190987703,2,98.0,0.2328874926068647,0.47817613103785483,0.8617434068334919,2.951067378643501,1
53,Male,31,30.644082983392227,4,101.0,24.87777895301783,0.171663551303425,1.9107663463108806,2.2432474505532687,0
51,F,22,47.65606611571144,7,100.0,22.08528402268263,0.8182053382507629,,6.826165130912177,0
47,F,16,8.34799659102705,4,93.0,0.5953882863787258,1.1842572909712379,0.5476031567394481,8.499196914936173,1
42,F,16,43.79343692462157,1,,9.552503801109227,0.3044998970991648,1.218102764688719,8.789092108147464,0
62,Female,13,50.08413925143287,4,101.0,17.195851464993712,1.351288594158487,0.42468293290715126,8.120303772799375,0
45,Male,24,,3,84.0,6.035146663622948,0.8773975790731475,1.114165797403129,4.726747562202096,0
18,Female,21,5.71152907514458,1,87.0,3.570967922291976,1.2372184328735198,1.4365004119106015,8.34101516963893,0
62,Female,25,14.907536492271344,6,73.0,15.732960266424312,1.033855821680031,1.8978735592498939,6.505743187110243,0
21,F,15,,4,86.0,22.588136286469023,0.28892387285507437,1.8060638536044102,2.443219002678166,0
24,F,37,17.852951960092525,0,75.0,23.889833061361994,1.3692291033033,1.7141886350995263,3.196055513251662,0
26,M,18,57.94586771250851,7,86.0,0.2565826570921359,1.105409653981991,0.9089709972443234,4.695595498363086,1
53,Male,12,40.83766527625865,6,61.0,21.86143383501384,0.14981058561896343,,4.143597768135211,0
36,Male,17,21.333402654336368,3,78.0,14.01919763835158,0.9120619342202764,1.489950014229532,4.3516573539757175,0
18,F,16,56.13336242659951,6,,5.942607471386468,0.7721766892059471,0.9947486847187315,7.144803409119409,0
27,F,13,45.73268097119028,7,100.0,15.423592693414317,1.3028157067377384,1.2153411405524723,2.4121590908308006,1
53,Male,35,,6,73.0,24.894719186102915,0.27189887644105637,0.9849995553253588,6.240511474018641,0
26,M,22,25.838486317107545,1,106.0,6.904308466177989,0.9271816642691716,,4.356485197909349,0
62,F,28,15.96858720671762,3,85.0,6.922206730045,0.53439205575809,1.0130373543802154,8.17685028919334,0
63,M,39,58.4090699046202,1,67.0,17.473561525700173,0.44386641379046776,1.6533374226090687,2.400178819334462,1
59,Female,16,33.45130727395403,7,86.0,1.080189017495206,0.13154949054378354,0.6798585023092721,8.80169854666845,0
49,F,19,54.28311781238915,7,106.0,20.513680456577067,0.5651197093899577,1.352612889284102,2.5664879372993177,0
49,Female,34,24.057487405926622,3,99.0,16.31322306122854,0.654534235712799,1.1958917758648715,5.0413152988972065,0
23,F,21,52.34628817036116,0,87.0,21.029781815759787,0.7269013870295328,1.856196012105313,7.999481535134322,1
55,Female,35,7.963776663494018,7,,5.76850193301581,1.1286103384951018,1.5431053065114047,4.253288235632416,1
34,F,12,59.01496746383584,6,97.0,21.179755603682697,0.6649594037071767,0.8505045526552395,7.950606483752789,0
27,M,35,55.16189018683165,4,70.0,11.21533796062763,0.3733358338201903,1.2111075208183826,8.74216934065775,0
44,M,34,24.97616196271602,2,103.0,3.3180558323753746,0.6574047279190781,1.8401816016218762,2.8592233533653757,1
52,M,38,47.60971909230176,6,83.0,22.535564915045732,0.19739100824166134,0.6076650563991703,5.340649732994063,1
38,Female,33,46.37418595606043,2,87.0,17.62532869688098,1.4609039209455708,1.0540699725822074,3.6155600372767207,0
42,M,21,54.56901384066124,2,100.0,4.20712839042636,0.19272677213656994,0.5990251207917772,7.369230567489477,0
45,Female,28,21.899023962084613,6,,6.162622391164529,0.3826471949001098,0.953163974925519,2.755923677613837,1
64,F,24,30.603600292278223,1,108.0,6.7215884780289645,0.6992442910102303,0.30480181812165635,7.423245419926206,0
32,Female,17,52.574978693332916,4,80.0,24.083354681512954,1.4067681615453331,1.7767468015339396,6.727934758468973,0
21,F,21,47.82186997743688,6,85.0,22.154429089267566,0.3502320284970415,1.9608423526789411,6.419394689938922,0
46,Male,29,26.640669530715353,5,62.0,8.65862830106416,0.6596898872996502,1.2220551889882947,5.040175447601616,0
26,Male,15,51.51488781016671,1,72.0,11.665923757328356,1.485043881484605,1.1973330980363348,5.511028417480903,1
44,Male,37,7.582472157782082,6,97.0,7.131997873076604,0.94286667663784,1.9204821026330157,2.702857204911055,0
43,Female,19,48.01254666296446,7,87.0,18.566216449879143,0.9604165831263561,0.9078350352716558,3.8892091257231733,0
36,Male,11,16.372122268853534,6,73.0,4.030228747982717,1.4637811144394728,1.3179634455490412,8.393727515236908,0
45,Male,33,20.736649930308296,1,60.0,8.465356936728337,0.8085374667270769,1.7070700043930238,5.093813419450832,1
34,Male,22,32.12681639775765,6,87.0,15.152611741167885,0.10358504234802948,1.1103394437696181,4.819997874195623,0
60,F,34,29.735397558848565,1,95.0,21.93361195810034,0.14337150085528064,0.5986965865366287,2.3313459215344072,0
58,M,16,33.63135587784345,6,109.0,15.888756440715412,1.0539573868878236,1.6628627342818214,8.190207247924278,0
59,Female,17,34.96265776196131,5,70.0,23.49316120597795,0.39611571987290295,0.6880438031282755,7.273857083995461,0
37,Male,32,23.234023006732333,6,,23.270232047850396,0.7698730300864904,1.7187966547698603,2.641542855992407,0
62,F,25,14.63751321593665,7,99.0,17.957486575775658,0.8719211587555628,1.9003035029242203,3.051321258765199,0
57,M,20,47.26646761080183,7,63.0,6.967548193637513,1.0342901578749555,1.1828894256620137,2.8656365682161105,0
56,M,35,26.998688199792813,1,93.0,17.07697677464266,0.21724531328938418,0.2887356721050656,6.572364715637722,1
40,M,13,32.821247435248246,7,60.0,4.81844260627742,1.1640611552574074,1.9201120652738422,3.1123475442365276,0
64,F,26,40.458319509311494,7,69.0,8.330117566942736,1.3882352209508289,1.6963837535230386,8.96569779870704,0
49,Male,25,55.030085726866076,4,76.0,18.947485306348614,0.45804375132651776,0.4112467428757016,6.015614271392149,0
64,M,28,43.915405712712094,6,66.0,21.265798314222316,0.6326245063422402,1.332897738393078,8.090954954858503,0
50,F,32,7.500257407471148,2,98.0,10.41922220289484,1.1413454178077105,0.7681019609899569,7.110413987245742,0
63,F,36,51.12081998689097,7,72.0,13.085921935606514,0.4478169277480739,0.7945940274336716,2.171391957784906,0
22,Female,20,59.41452583201355,3,81.0,9.653321579825851,0.8591423894687272,,4.947918240541874,0
60,F,16,30.986676395426016,1,60.0,11.98250510479873,1.0239255708821664,1.4813840147890422,4.531350321998556,0
51,M,36,58.32746850500304,6,87.0,12.812190885920186,1.3309835452839227,0.2202208891081603,8.665318138692871,0
57,M,22,35.10308082887322,4,,17.295861612191725,0.5835120379403519,0.47481100944653454,4.368481929263497,0
28,F,28,30.27887977295724,0,72.0,18.763111610919633,0.7897075235466053,1.825042677848555,6.81203549302681,0
20,M,26,23.227262060010027,3,60.0,24.375406066155993,0.3584391694483796,1.090985606779138,6.126358493141434,0
50,F,35,41.165518170833636,1,97.0,10.94128770268602,0.530654668675554,1.0853784278349456,7.156478269531444,0
28,M,34,17.640123128877452,1,84.0,2.078495698061747,0.2329109497922265,1.7125667519363212,2.4289099608309153,0
33,Female,37,10.771382018292238,6,101.0,17.204158412926763,0.37669284303274075,0.4328749048103267,8.515518470901679,0
35,Male,31,6.498040642131775,3,80.0,12.4568620099509,0.5846958583032921,1.4845957584929756,8.951058938311327,1
47,Female,22,21.080906199339505,3,92.0,21.025544341990106,0.6939805517396386,1.1112061355873206,5.880567262084763,0
27,Female,114,26.767395769187104,1,96.0,3.6636084150162924,1.0896285122371763,1.5348599850520894,3.1502848976563116,0
35,Male,21,35.36421829546863,4,93.0,16.1228499041268,0.7418284897695714,1.4226811823755159,8.08606245993948,0
55,M,16,21.101240385285355,0,62.0,11.481459645360662,0.16866879916391825,1.3996719443840233,6.53123762618524,0
36,Male,10,59.123276481197614,6,,10.482575719163902,1.1580435300867553,1.7408681780653628,6.367556357356257,0
53,F,10,21.045984253264216,7,62.0,14.12164854473947,0.8459155616370498,1.1914039021216454,8.194387265202426,0
30,Male,29,29.25364636455248,7,77.0,17.104568375746492,1.415171842826897,0.9341293574063749,7.120322772301145,0
63,Female,32,10.680189104254518,4,82.0,21.273186148369426,0.9893360902985731,0.5572916541724238,8.438362206445891,0
20,Male,23,19.33445823353916,7,67.0,5.877789695958735,0.8475045256041994,0.8191583314186464,8.703089006074403,0
27,M,36,,7,68.0,7.327368165732054,0.512200406604536,1.765871516281194,4.414167556285559,0
55,Female,24,35.77297483905304,5,61.0,13.71453802758467,0.4310445511095753,0.8074514300625855,3.3853938981786342,0
18,F,20,,2,61.0,8.663928560401365,0.422047293572243,1.9737627353847773,4.6981770321402205,0
44,M,33,15.764039788483736,2,86.0,14.20861304742461,0.6699719566379825,1.2943787353197693,8.77255594526627,0
63,Female,35,25.235101579883892,2,107.0,5.003769953670104,0.339919983531062,1.66694201406828,3.3398316280289793,0
25,F,18,,1,98.0,7.691195192670641,1.2818937273265631,1.0878703500001428,6.137749304867674,0
63,M,26,51.17371306472166,6,,8.121049761475746,1.2272763594837732,,2.5897489683518957,0
59,F,39,47.89799387124182,6,64.0,24.808014761828485,1.1203867013643871,1.9811543168565118,7.827400821172613,0
34,Male,29,8.478971698086081,0,60.0,21.358708259333397,0.16825107639149534,1.10048583849176,6.677444456297197,0
26,Male,28,25.06771851262262,0,81.0,20.942515867160857,0.20066821870914303,0.6740465447943991,5.654771516221243,1
23,F,16,57.540763761722246,6,,12.839247600475911,0.9909953951169077,1.3697790695117509,6.40993984356889,0
60,Male,10,26.561488084343736,5,104.0,11.671200952757088,1.1485555881235976,1.8552930743373508,2.8193494625491677,0
42,F,18,33.94147721982088,1,83.0,1.7531386269336564,0.13740231721166346,0.23095750807562535,8.030087315133269,0
56,M,22,24.538357355569534,1,74.0,4.933164423389346,0.5067003076478551,1.9866000874816983,4.380987163185765,0
45,Female,33,37.7872263470544,7,92.0,22.383669703025834,0.29079646475960175,1.180187092196828,3.1838624258839268,0
50,F,11,58.79862816002522,7,109.0,13.141035535080132,0.42379057794651454,1.6389998973162003,2.1035640910993396,1
54,Female,11,59.862637691465835,1,82.0,24.68595648271525,0.8257278044879754,0.41279927834827246,2.42491320149973,1
26,Female,33,47.60932379061551,0,73.0,14.794699942622675,0.25294258313291273,0.7247040546382113,6.701509957709306,0
35,F,36,27.237110391124162,7,77.0,9.437177179190122,0.4217677836233532,1.9588865661104893,7.029270601632357,0
38,Male,39,32.19377104559436,1,84.0,6.852747718594906,0.8908717528037721,0.7182283757300014,3.042124721201282,0
19,M,24,24.6202230461768,3,81.0,22.95899162318536,0.8113527037523528,0.9419871554950772,6.240022117548163,0
60,Female,26,59.20660464473904,7,103.0,9.268307259665887,1.300627421166576,0.7052620676476296,5.381105640552114,0
55,M,22,43.92681682039721,3,103.0,3.65354000232625,0.31081161263248036,1.0432416503655724,8.560324442949254,0
57,Female,16,29.69122949884312,3,96.0,6.956467684622044,0.6178386299646944,0.4862963568808218,6.656423504267953,0
53,F,18,5.666339856028129,1,66.0,16.14057909325481,1.3941035894795704,1.1159259176826144,5.642314294222004,0
60,Male,21,33.62658779148016,3,,3.325261069328733,1.2141175570098355,,3.986435611641177,0
54,M,12,59.116051093588986,6,83.0,2.289158826954199,0.9363002637863915,1.6672259967266334,5.232562445758138,1
32,Female,32,33.76834999351786,5,72.0,11.44066506153481,1.1765895423391302,,3.729711768218394,0
45,F,31,15.033467701901252,1,100.0,2.0912927875144205,0.7277330938272065,1.626896520045607,6.748720254482178,0
35,F,24,6.215156090762617,5,65.0,9.823452867075181,1.374962047363293,1.3551583210462523,6.15858485613794,0
51,Female,16,24.5087066968315,3,80.0,8.068131076764008,0.939519014800709,1.8471696297975946,4.073949743740442,0
39,Female,32,55.50254306331338,1,66.0,9.786929589739145,1.0738900667723488,1.6591232203925534,2.08449561977314,0
28,Female,35,59.81047594967345,4,77.0,12.194707691508604,1.0127805136581172,1.8220134514259676,8.879496518883105,1
30,Male,10,56.995238614660146,2,74.0,4.633224593836344,1.0418703461993448,1.1461557604894186,2.370935005220444,0
21,Female,23,45.11809962898412,4,67.0,11.060610872896316,0.9974882572365501,1.844201056019339,5.829086082282259,0
39,Female,28,35.697850064236036,2,75.0,9.037978160452623,0.2032701533055563,0.47853118088539004,7.964123120769148,0
24,Male,25,37.48773805102386,2,108.0,19.886838301231844,0.9453888373986526,0.3519911348911198,6.347527916387939,0
60,F,19,34.64456050005785,3,62.0,17.367228657085825,1.1967591968925066,1.1468393113345137,6.108511366173846,0
41,Female,10,43.88771177076436,2,104.0,21.813544550735045,0.10055418493264567,1.6868866847344763,7.005696269745792,0
21,M,14,28.038027468244383,2,68.0,16.725241718617166,1.3483460892646288,0.5819155224043697,4.15687833814807,0
45,F,12,41.8062202725671,4,106.0,3.0271237800188007,1.4331272027827222,1.943506906681452,4.727486251224297,0
32,M,26,11.688666322646057,2,85.0,12.676925415888082,0.279466451771203,0.5334350848006597,2.5916673900133937,0
18,Female,27,19.613241860881608,1,85.0,18.561739962708423,0.8490730857256381,1.4756593956478126,2.0328779186957715,0
20,Male,35,50.98016713447462,5,89.0,21.04196191545425,0.25483508580417136,,3.851897728345925,0
31,Male,30,54.706191190886514,6,86.0,4.531892551829123,0.496211000113031,1.9376477510123058,7.699624436049171,0
55,Male,36,34.64545306581648,5,75.0,5.5875662133785555,0.9700895676374834,1.3905415142852433,6.281224651418531,0
18,Female,28,6.7399589467112815,7,107.0,21.55601739900908,0.5239936281717457,1.2335744272492173,2.975921498128044,1
55,Female,31,55.98354639354724,1,63.0,12.135106920268704,0.6117702140699363,0.36354991867618625,4.985265940106725,0
55,M,34,43.613534191500754,7,78.0,11.310575321570548,1.1445888421772192,0.2356540166015687,2.1367110880309617,0
38,Male,31,27.771535806544843,6,93.0,12.352879925302302,0.9049764214045213,1.9743665346648653,7.61583369036228,0
46,Female,27,,7,65.0,4.333320387838569,0.825262694082114,0.6938609111285299,5.227409563536941,0
22,F,25,28.637615894275136,3,104.0,15.690911288095046,0.5538429116427029,0.33003220723422794,3.9382360561285203,0
27,Female,11,,6,74.0,20.199342150505647,1.085811440647473,1.16926266494622,7.376928100673835,0
45,Female,24,53.774542611267094,6,69.0,20.926529996159402,0.693553265412814,0.7626755498320263,8.792450577389396,0
38,F,22,13.859633580441134,7,101.0,0.7594596492512817,1.3583392852800817,0.8436687636730413,4.822494345763834,1
24,Male,22,10.701802451523022,4,95.0,17.87972894710362,0.9422382016123174,0.8367741470263321,7.358071200021415,0
20,F,75,5.150080948215866,6,105.0,2.280616548840675,0.8536376408096308,,4.248892719520056,0
62,Male,17,22.27002065866697,6,99.0,24.171730392913947,1.2243882895781013,1.94182364238479,7.306221398914742,0
64,F,20,13.107757156643506,0,65.0,12.05602178480126,0.779617650722125,0.6773974283895257,8.755756616883204,0
37,M,17,17.099202232596113,5,103.0,19.38537862111617,0.4910036619971375,1.2026894672873414,6.55245986437849,0
36,Male,31,5.618144046595731,4,99.0,15.546442409109899,0.31713581451438455,0.6295239965123252,3.6726140572706294,1
52,Female,19,17.495747807823676,5,65.0,23.798412366878672,0.8865458506431104,1.5713482979698101,6.830896992015787,0
21,M,32,,0,74.0,24.34144900452703,0.6947992412270323,0.6122326745192926,7.9122694596194885,0
22,Male,10,6.736212302543473,7,88.0,6.971992274884667,0.6563264053509086,1.3063790545766925,4.825994947295598,0
18,Male,21,38.434726836343124,2,84.0,12.071725969190371,0.5891700656723325,1.7011277087456675,6.354045228761501,0
21,Male,18,36.28401918860669,0,78.0,12.606010753081485,1.0402571022426121,0.688937885710276,3.767831828516817,0
29,F,14,10.336967818045878,2,73.0,4.44244257516071,0.8265950116426206,1.6458357003887718,5.181950848625023,0
44,Male,18,37.72553776351206,5,62.0,22.59844213911598,0.8521341203358476,0.36647740291736475,3.160874273758213,0
59,Female,25,59.92596552348827,7,,8.740162862500108,0.5313747217639031,0.40952940966429385,7.848767800171666,0
40,Male,27,56.94579240463474,6,101.0,2.1864197521165196,0.9591113697213941,0.9210508258169519,2.6769679281519863,0
42,Female,39,5.146904635221482,4,105.0,3.86332168739765,0.6649225042723199,0.9324674127782384,2.3908885219794893,0
38,Female,51,,4,73.0,12.832597640523435,1.1772719156773823,1.1296649163748063,5.740780927452656,0
41,Female,32,24.448290193006727,3,98.0,22.042132930713663,0.8413427766163197,0.24263860484552882,6.077334454251249,1
42,M,20,8.500825368404508,5,98.0,15.705466665164835,0.5052335010989237,0.41085242322351945,8.427861595123936,1
62,Female,39,21.279076754391443,3,80.0,5.370787475150657,0.30682153354354813,0.21849495854285517,3.422982113030154,0
